Date,Station,Flow,DO,Turbidity,Conductivity,pH,Chl,Temperature
10/31/2019 20:15,RVB,92300,9.1,9.95,133,7.7,0.93,14.27777778
10/31/2019 20:30,RVB,99500,9.1,9.9,133,7.7,1.13,14.33333333
10/31/2019 20:45,RVB,102000,9.1,10.08,134,7.7,1.08,14.27777778
10/31/2019 21:00,RVB,102000,9.1,9.45,134,7.7,0.9,14.27777778
10/31/2019 21:15,RVB,103000,9.1,8.92,133,7.7,0.97,14.22222222
10/31/2019 21:30,RVB,102000,9.1,9.11,133,7.7,0.94,14.16666667
10/31/2019 21:45,RVB,102000,9.1,8.76,133,7.7,0.95,14.16666667
10/31/2019 22:00,RVB,101000,9,9.11,133,7.7,1.02,14.11111111
10/31/2019 22:15,RVB,98700,9,10.31,133,7.7,1.09,14.05555556
10/31/2019 22:30,RVB,96900,9,9.11,133,7.7,0.97,14
10/31/2019 22:45,RVB,95200,9,9.49,133,7.7,0.98,14
10/31/2019 23:00,RVB,92300,9.1,10.84,133,7.7,0.86,13.94444444
10/31/2019 23:15,RVB,91200,9,10.04,133,7.7,0.99,13.94444444
10/31/2019 23:30,RVB,88100,9.1,9.62,134,7.7,0.99,13.88888889
10/31/2019 23:45,RVB,87000,9.1,9.02,134,7.6,0.92,13.83333333
11/1/2019 0:00,RVB,85600,9.1,9.37,134,7.6,1.01,13.83333333
11/1/2019 0:15,RVB,82700,9.1,8.78,134,7.6,0.9,13.77777778
11/1/2019 0:30,RVB,80400,9.1,7.85,134,7.6,0.89,13.72222222
11/1/2019 0:45,RVB,78300,9.1,7.88,135,7.6,0.9,13.72222222
11/1/2019 1:00,RVB,75700,9.1,7.56,135,7.6,0.93,13.66666667
11/1/2019 1:15,RVB,71400,9.1,7.4,135,7.6,1.04,13.66666667
11/1/2019 1:30,RVB,66700,9.1,6.98,135,7.6,0.99,13.61111111
11/1/2019 1:45,RVB,61700,9.1,7.05,135,7.6,0.77,13.61111111
11/1/2019 2:00,RVB,53900,9.1,6.59,136,7.7,0.85,13.55555556
11/1/2019 2:15,RVB,44400,9.1,6.4,136,7.7,0.86,13.55555556
11/1/2019 2:30,RVB,31600,9.1,7.7,136,7.7,0.85,13.55555556
11/1/2019 2:45,RVB,16700,9.1,6.19,136,7.6,0.64,13.5
11/1/2019 3:00,RVB,-1840,9,6.33,136,7.6,0.81,13.5
11/1/2019 3:15,RVB,-19800,9.1,7.39,136,7.7,0.88,13.5
11/1/2019 3:30,RVB,-38500,9.2,7.43,136,7.7,0.88,13.5
11/1/2019 3:45,RVB,-53900,9.2,8.41,137,7.7,0.85,13.5
11/1/2019 4:00,RVB,-65200,9.2,6.68,136,7.7,0.84,13.5
11/1/2019 4:15,RVB,-74000,9.2,8.2,136,7.7,0.89,13.5
11/1/2019 4:30,RVB,-80300,9.2,8.12,136,7.7,0.84,13.55555556
11/1/2019 4:45,RVB,-85500,9.2,8.04,136,7.7,0.92,13.55555556
11/1/2019 5:00,RVB,-88000,9.2,8.79,136,7.7,0.99,13.55555556
11/1/2019 5:15,RVB,-88700,9.2,8.23,135,7.7,0.85,13.55555556
11/1/2019 5:30,RVB,-87500,9.1,7.61,135,7.7,0.84,13.55555556
11/1/2019 5:45,RVB,-86600,9.1,7.56,135,7.7,0.81,13.61111111
11/1/2019 6:00,RVB,-84500,9.1,34.94,135,7.6,1.38,13.61111111
11/1/2019 6:15,RVB,-82700,9.1,9.1,135,7.6,0.98,13.61111111
11/1/2019 6:30,RVB,-79400,9.1,7.08,134,7.6,0.89,13.61111111
11/1/2019 6:45,RVB,-76600,9.1,10.88,135,7.6,0.9,13.66666667
11/1/2019 7:00,RVB,-73100,9.1,13.29,134,7.6,1.03,13.66666667
11/1/2019 7:15,RVB,-68600,9,9.91,134,7.6,0.79,13.66666667
11/1/2019 7:30,RVB,-63500,9,7.7,134,7.6,0.9,13.66666667
11/1/2019 7:45,RVB,-58900,9,7.41,134,7.7,0.82,13.72222222
11/1/2019 8:00,RVB,-50500,9,6.68,134,7.7,0.72,13.72222222
11/1/2019 8:15,RVB,-42500,9,7.21,134,7.6,0.92,13.72222222
11/1/2019 8:30,RVB,-33000,9,6.9,133,7.6,1.06,13.77777778
11/1/2019 8:45,RVB,-22100,9,6.2,133,7.6,0.92,13.77777778
11/1/2019 9:00,RVB,-10500,9,7.78,134,7.6,0.82,13.77777778
11/1/2019 9:15,RVB,2590,8.9,6.13,133,7.6,0.82,13.77777778
11/1/2019 9:30,RVB,18100,9.1,6.24,133,7.7,0.75,13.83333333
11/1/2019 9:45,RVB,32700,9.1,6.79,133,7.7,0.75,13.88888889
11/1/2019 10:00,RVB,45800,9.1,5.59,133,7.7,0.68,13.94444444
11/1/2019 10:15,RVB,55400,9.1,5.67,133,7.7,0.71,13.94444444
11/1/2019 10:30,RVB,62600,9.1,5.56,134,7.7,0.67,14
11/1/2019 10:45,RVB,67700,9.1,6.18,134,7.7,0.76,13.88888889
11/1/2019 11:00,RVB,70500,9.1,6.88,134,7.7,0.74,13.88888889
11/1/2019 11:15,RVB,71200,9.1,6.58,134,7.7,0.87,13.88888889
11/1/2019 11:30,RVB,72300,9.1,7.04,134,7.7,0.66,13.83333333
11/1/2019 11:45,RVB,70600,9.1,6.28,134,7.7,0.71,13.83333333
11/1/2019 12:00,RVB,67100,9.2,5.33,134,7.7,0.78,13.88888889
11/1/2019 12:15,RVB,62600,9.1,5.33,134,7.7,0.75,13.83333333
11/1/2019 12:30,RVB,57400,9.1,5.72,134,7.7,0.73,13.83333333
11/1/2019 12:45,RVB,51200,9.2,5.54,134,7.7,0.83,13.83333333
11/1/2019 13:00,RVB,42100,9.2,5.66,134,7.7,0.69,13.83333333
11/1/2019 13:15,RVB,32000,9.1,6.07,134,7.7,0.76,13.83333333
11/1/2019 13:30,RVB,21200,9.1,5.82,134,7.6,0.87,13.83333333
11/1/2019 13:45,RVB,7720,9.2,5.16,134,7.7,0.75,13.94444444
11/1/2019 14:00,RVB,-5430,,,,,,
11/1/2019 14:15,RVB,-20200,,,,,,
11/1/2019 14:30,RVB,-34500,,,,,,
11/1/2019 14:45,RVB,-48300,,,,,,
11/1/2019 15:00,RVB,-58400,9.2,5.45,134,7.7,0.74,13.77777778
11/1/2019 15:15,RVB,-68600,9.2,5.67,134,7.7,0.89,13.83333333
11/1/2019 15:30,RVB,-75200,9.1,7.74,134,7.7,0.9,13.83333333
11/1/2019 15:45,RVB,-82000,9.1,6.03,134,7.7,0.82,13.83333333
11/1/2019 16:00,RVB,-86500,9.1,7.91,134,7.7,0.85,13.88888889
11/1/2019 16:15,RVB,-90300,9.1,7.42,134,7.7,0.81,13.88888889
11/1/2019 16:30,RVB,-92200,9.1,7.38,134,7.7,0.89,13.94444444
11/1/2019 16:45,RVB,-91600,9.1,7,134,7.7,0.97,13.94444444
11/1/2019 17:00,RVB,-89600,9.1,6.89,134,7.7,0.96,14
11/1/2019 17:15,RVB,-85400,9.1,7.9,134,7.7,1.08,14
11/1/2019 17:30,RVB,-82300,9.1,7.56,134,7.7,0.94,14.05555556
11/1/2019 17:45,RVB,-77700,9.1,6.72,134,7.7,0.97,14.05555556
11/1/2019 18:00,RVB,-73700,9.1,6.9,134,7.7,1.23,14.11111111
11/1/2019 18:15,RVB,-67400,9,7.4,134,7.7,1.02,14.11111111
11/1/2019 18:30,RVB,-57400,9.1,6.67,133,7.7,0.9,14.16666667
11/1/2019 18:45,RVB,-48600,9,6.9,133,7.7,1.11,14.16666667
11/1/2019 19:00,RVB,-38300,9,6.39,133,7.7,1.08,14.16666667
11/1/2019 19:15,RVB,-23400,9,6.06,133,7.7,0.86,14.22222222
11/1/2019 19:30,RVB,-7620,9,6.25,133,7.7,0.68,14.22222222
11/1/2019 19:45,RVB,11300,9,6.57,133,7.7,0.9,14.22222222
11/1/2019 20:00,RVB,30700,9,6.17,133,7.7,1.15,14.22222222
11/1/2019 20:15,RVB,50900,9.1,7.1,133,7.7,0.87,14.22222222
11/1/2019 20:30,RVB,68200,9.1,6.95,134,7.7,0.91,14.16666667
11/1/2019 20:45,RVB,80800,9.1,7.29,134,7.7,0.83,14.11111111
11/1/2019 21:00,RVB,89200,9.1,7.09,134,7.7,0.86,14.11111111
11/1/2019 21:15,RVB,96200,9.1,7.63,135,7.7,0.95,14.16666667
11/1/2019 21:30,RVB,98500,9.1,7.31,135,7.7,1.03,14.16666667
11/1/2019 21:45,RVB,1.00E+05,9.1,7.54,135,7.7,0.92,14.11111111
11/1/2019 22:00,RVB,1.00E+05,9.1,6.57,134,7.7,0.83,14.05555556
11/1/2019 22:15,RVB,99900,9.1,7.77,134,7.7,0.89,14
11/1/2019 22:30,RVB,99000,9.1,8.29,134,7.7,1.04,13.94444444
11/1/2019 22:45,RVB,96800,9.1,8.05,134,7.7,0.98,13.88888889
11/1/2019 23:00,RVB,88100,9.1,7.57,134,7.6,0.96,13.88888889
11/1/2019 23:15,RVB,86700,9.1,6.92,134,7.6,0.87,13.83333333
11/1/2019 23:30,RVB,85800,9.1,6.75,134,7.6,0.87,13.83333333
11/1/2019 23:45,RVB,82900,9.1,8.03,134,7.7,0.83,13.77777778
11/2/2019 0:00,RVB,81100,9.1,6.53,133,7.7,1.19,13.72222222
11/2/2019 0:15,RVB,78700,9.2,6.41,133,7.7,0.99,13.72222222
11/2/2019 0:30,RVB,76100,9.2,6.6,133,7.7,0.94,13.66666667
11/2/2019 0:45,RVB,73500,9.2,6.17,133,7.7,0.99,13.61111111
11/2/2019 1:00,RVB,71200,9.2,6.89,133,7.7,0.84,13.61111111
11/2/2019 1:15,RVB,67000,9.2,6.81,133,7.7,0.89,13.55555556
11/2/2019 1:30,RVB,61800,9.2,5.53,133,7.7,0.73,13.55555556
11/2/2019 1:45,RVB,55800,9.2,5.9,133,7.7,0.83,13.5
11/2/2019 2:00,RVB,47900,9.2,6.61,133,7.7,0.85,13.5
11/2/2019 2:15,RVB,38200,9.2,6.15,133,7.7,0.74,13.5
11/2/2019 2:30,RVB,26200,9.2,5.62,133,7.7,0.71,13.44444444
11/2/2019 2:45,RVB,10100,9.2,5.08,134,7.7,0.67,13.44444444
11/2/2019 3:00,RVB,-6120,9.2,4.85,134,7.7,0.79,13.44444444
11/2/2019 3:15,RVB,-22600,9.2,4.87,134,7.7,1.57,13.38888889
11/2/2019 3:30,RVB,-38900,9.2,4.87,134,7.7,0.63,13.38888889
11/2/2019 3:45,RVB,-53200,9.2,4.53,134,7.7,0.64,13.38888889
11/2/2019 4:00,RVB,-64300,9.2,5.03,134,7.7,0.72,13.33333333
11/2/2019 4:15,RVB,-71500,9.2,5.43,134,7.7,0.7,13.38888889
11/2/2019 4:30,RVB,-77100,9.3,8.31,134,7.7,0.79,13.38888889
11/2/2019 4:45,RVB,-81600,9.3,5.02,134,7.7,1.05,13.38888889
11/2/2019 5:00,RVB,-83400,9.3,7.1,134,7.7,0.85,13.38888889
11/2/2019 5:15,RVB,-84400,9.3,7.23,134,7.7,0.88,13.38888889
11/2/2019 5:30,RVB,-84300,9.3,6.61,134,7.7,0.89,13.38888889
11/2/2019 5:45,RVB,-83400,9.3,6.08,133,7.7,0.81,13.38888889
11/2/2019 6:00,RVB,-82200,9.3,6.64,133,7.7,0.81,13.38888889
11/2/2019 6:15,RVB,-80600,9.3,7.67,133,7.7,0.77,13.38888889
11/2/2019 6:30,RVB,-77100,9.3,6.69,133,7.7,0.73,13.38888889
11/2/2019 6:45,RVB,-73800,9.2,6.28,133,7.7,0.81,13.38888889
11/2/2019 7:00,RVB,-69600,9.2,7.04,133,7.7,0.68,13.44444444
11/2/2019 7:15,RVB,-64800,9.2,5.85,133,7.7,0.85,13.44444444
11/2/2019 7:30,RVB,-61500,9.2,6.14,133,7.7,0.7,13.44444444
11/2/2019 7:45,RVB,-55500,9.2,6.07,133,7.7,0.83,13.44444444
11/2/2019 8:00,RVB,-49600,9.2,6.03,133,7.7,0.97,13.44444444
11/2/2019 8:15,RVB,-43400,9.2,5.72,133,7.7,0.87,13.44444444
11/2/2019 8:30,RVB,-34300,9.2,5.72,133,7.7,0.79,13.5
11/2/2019 8:45,RVB,-24500,9.2,6.45,133,7.7,0.86,13.5
11/2/2019 9:00,RVB,-14200,9.2,7.33,133,7.7,0.77,13.55555556
11/2/2019 9:15,RVB,-3360,9.1,6.47,133,7.7,0.85,13.55555556
11/2/2019 9:30,RVB,9100,9.1,7.55,133,7.6,0.83,13.55555556
11/2/2019 9:45,RVB,21800,9.1,5.33,133,7.6,0.88,13.61111111
11/2/2019 10:00,RVB,34000,9.1,5.4,133,7.6,0.88,13.61111111
11/2/2019 10:15,RVB,44200,9.1,5.14,133,7.6,0.69,13.66666667
11/2/2019 10:30,RVB,51900,9.2,5.27,133,7.7,0.81,13.72222222
11/2/2019 10:45,RVB,58800,9.2,4.83,133,7.7,0.79,13.77777778
11/2/2019 11:00,RVB,61000,9.2,4.86,133,7.7,0.7,13.88888889
11/2/2019 11:15,RVB,62700,9.2,4.98,133,7.7,0.62,13.88888889
11/2/2019 11:30,RVB,63600,9.2,4.02,136,7.7,0.63,14.33333333
11/2/2019 11:45,RVB,62000,9.3,4.08,134,7.7,0.61,14.22222222
11/2/2019 12:00,RVB,59900,9.3,4.62,134,7.7,0.67,13.94444444
11/2/2019 12:15,RVB,56700,9.3,5.15,133,7.7,0.74,13.77777778
11/2/2019 12:30,RVB,51700,9.3,5.1,133,7.7,0.81,13.77777778
11/2/2019 12:45,RVB,46400,9.3,5.55,133,7.7,0.73,13.77777778
11/2/2019 13:00,RVB,40300,9.3,5.61,133,7.7,0.74,13.77777778
11/2/2019 13:15,RVB,32600,9.3,4.89,133,7.7,0.72,13.77777778
11/2/2019 13:30,RVB,22600,9.3,4.19,133,7.7,0.87,13.72222222
11/2/2019 13:45,RVB,12100,9.3,4.75,133,7.7,0.71,13.72222222
11/2/2019 14:00,RVB,542,9.3,4.84,133,7.7,0.78,13.72222222
11/2/2019 14:15,RVB,-11600,9.3,4.83,133,7.7,0.72,13.66666667
11/2/2019 14:30,RVB,-23100,9.3,4.91,133,7.7,0.79,13.66666667
11/2/2019 14:45,RVB,-33200,9.3,4.43,133,7.7,0.76,13.77777778
11/2/2019 15:00,RVB,-43400,9.3,4.48,133,7.7,0.85,13.83333333
11/2/2019 15:15,RVB,-52000,9.3,4.43,133,7.7,0.81,13.77777778
11/2/2019 15:30,RVB,-60100,9.3,4.58,133,7.7,0.81,13.72222222
11/2/2019 15:45,RVB,-66000,9.3,4.37,133,7.7,0.77,13.66666667
11/2/2019 16:00,RVB,-71100,9.3,4.64,133,7.7,0.8,13.61111111
11/2/2019 16:15,RVB,-74200,9.3,4.81,133,7.7,0.89,13.61111111
11/2/2019 16:30,RVB,-75900,9.3,4.56,133,7.7,0.81,13.66666667
11/2/2019 16:45,RVB,-75300,9.3,4.76,133,7.7,0.87,13.66666667
11/2/2019 17:00,RVB,-74800,9.2,4.98,133,7.7,0.8,13.66666667
11/2/2019 17:15,RVB,-71300,9.2,5.15,133,7.7,0.84,13.66666667
11/2/2019 17:30,RVB,-67100,9.2,4.9,133,7.7,0.78,13.66666667
11/2/2019 17:45,RVB,-63700,9.2,5.5,133,7.7,0.92,13.72222222
11/2/2019 18:00,RVB,-59600,9.2,5.86,134,7.7,0.94,13.77777778
11/2/2019 18:15,RVB,-51000,9.2,5.21,134,7.7,0.95,13.83333333
11/2/2019 18:30,RVB,-43100,9.2,5.09,134,7.7,0.88,13.83333333
11/2/2019 18:45,RVB,-34000,9.2,5.6,134,7.6,0.95,13.88888889
11/2/2019 19:00,RVB,-22400,9.1,5.72,134,7.7,0.97,13.94444444
11/2/2019 19:15,RVB,-9740,9.1,4.93,134,7.7,1.04,13.94444444
11/2/2019 19:30,RVB,4620,9.1,5,134,7.7,1.07,13.94444444
11/2/2019 19:45,RVB,21700,9.1,4.8,134,7.7,1.05,13.94444444
11/2/2019 20:00,RVB,39000,9.1,4.93,134,7.7,0.99,13.94444444
11/2/2019 20:15,RVB,54800,8.9,4.89,134,7.6,0.81,13.94444444
11/2/2019 20:30,RVB,68800,9,5.14,134,7.6,0.74,13.94444444
11/2/2019 20:45,RVB,77400,9.1,4.85,134,7.7,0.87,13.94444444
11/2/2019 21:00,RVB,84300,9.1,4.77,134,7.7,0.93,13.94444444
11/2/2019 21:15,RVB,90200,9.1,5.27,134,7.7,1.01,13.94444444
11/2/2019 21:30,RVB,91700,9.1,5.32,134,7.7,0.99,13.88888889
11/2/2019 21:45,RVB,93800,9.1,5.79,134,7.7,0.86,13.88888889
11/2/2019 22:00,RVB,95400,9.1,5.56,135,7.7,0.92,13.94444444
11/2/2019 22:15,RVB,94200,9.2,5.82,135,7.7,0.98,14
11/2/2019 22:30,RVB,94700,9.2,6.01,135,7.7,0.86,13.94444444
11/2/2019 22:45,RVB,93000,9.2,6.15,134,7.7,0.98,13.83333333
11/2/2019 23:00,RVB,93200,9.2,6.45,134,7.7,0.87,13.77777778
11/2/2019 23:15,RVB,90400,9.2,6.13,133,7.7,0.93,13.72222222
11/2/2019 23:30,RVB,89500,9.2,6.09,133,7.7,0.88,13.66666667
11/2/2019 23:45,RVB,85600,9.2,6.06,133,7.6,0.79,13.61111111
11/3/2019 0:00,RVB,84200,9.3,5.89,132,7.7,0.81,13.5
11/3/2019 0:15,RVB,81600,9.3,5.42,132,7.7,0.84,13.44444444
11/3/2019 0:30,RVB,80500,9.3,5.78,132,7.7,0.73,13.44444444
11/3/2019 0:45,RVB,78400,9.2,5.01,132,7.6,0.87,13.44444444
11/3/2019 1:00,RVB,76900,9.2,4.85,132,7.6,0.65,13.38888889
11/3/2019 1:15,RVB,74500,9.3,4.89,133,7.6,0.7,13.38888889
11/3/2019 1:30,RVB,71400,9.2,5.01,133,7.6,0.68,13.38888889
11/3/2019 1:45,RVB,68100,9.2,5.78,133,7.6,0.74,13.38888889
11/3/2019 2:00,RVB,65300,9.2,5.05,134,7.6,0.73,13.33333333
11/3/2019 2:15,RVB,60500,9.2,5.46,134,7.6,0.74,13.33333333
11/3/2019 2:30,RVB,55400,9.2,5.14,135,7.6,0.73,13.33333333
11/3/2019 2:45,RVB,48300,9.2,4.89,135,7.6,0.76,13.33333333
11/3/2019 3:00,RVB,39500,9.2,4.27,135,7.6,0.73,13.33333333
11/3/2019 3:15,RVB,28900,9.2,4.3,136,7.6,0.7,13.33333333
11/3/2019 3:30,RVB,15700,9.2,4.4,136,7.6,0.73,13.33333333
11/3/2019 3:45,RVB,185,9.2,4.06,135,7.6,0.71,13.27777778
11/3/2019 4:00,RVB,-14900,9.2,4.53,136,7.6,0.7,13.27777778
11/3/2019 4:15,RVB,-31000,9.3,4.85,136,7.6,0.67,13.33333333
11/3/2019 4:30,RVB,-45500,9.3,4.93,136,7.6,0.71,13.27777778
11/3/2019 4:45,RVB,-57200,9.3,5.55,136,7.7,0.75,13.33333333
11/3/2019 5:00,RVB,-66800,9.3,6.2,135,7.6,0.83,13.27777778
11/3/2019 5:15,RVB,-74000,9.3,6.11,135,7.6,0.89,13.27777778
11/3/2019 5:30,RVB,-78800,9.3,6.53,135,7.6,0.77,13.27777778
11/3/2019 5:45,RVB,-83100,9.3,4.99,135,7.6,0.81,13.33333333
11/3/2019 6:00,RVB,-85000,9.3,6.28,135,7.6,0.7,13.33333333
11/3/2019 6:15,RVB,-85200,9.3,5.31,134,7.6,0.74,13.33333333
11/3/2019 6:30,RVB,-87600,9.3,5.68,134,7.6,0.69,13.33333333
11/3/2019 6:45,RVB,-85800,9.2,4.98,134,7.6,0.78,13.33333333
11/3/2019 7:00,RVB,-84300,9.3,5.13,133,7.6,0.81,13.33333333
11/3/2019 7:15,RVB,-81200,9.3,5.76,133,7.6,0.66,13.33333333
11/3/2019 7:30,RVB,-78100,9.3,6.07,133,7.6,0.74,13.33333333
11/3/2019 7:45,RVB,-76700,9.3,6.3,132,7.6,0.73,13.33333333
11/3/2019 8:00,RVB,-71700,9.3,5.98,132,7.6,0.72,13.33333333
11/3/2019 8:15,RVB,-67800,9.3,6.67,132,7.7,0.79,13.38888889
11/3/2019 8:30,RVB,-63400,9.3,6.11,132,7.7,0.77,13.38888889
11/3/2019 8:45,RVB,-60100,9.3,5.16,132,7.7,0.8,13.44444444
11/3/2019 9:00,RVB,-53100,9.2,5.14,132,7.7,0.83,13.44444444
11/3/2019 9:15,RVB,-47700,9.2,4.44,132,7.7,0.75,13.44444444
11/3/2019 9:30,RVB,-40600,9.2,6.56,133,7.7,0.81,13.5
11/3/2019 9:45,RVB,-31700,9.2,4.85,133,7.6,0.73,13.5
11/3/2019 10:00,RVB,-21900,9.2,4.95,133,7.6,0.74,13.55555556
11/3/2019 10:15,RVB,-11800,9.2,4.63,133,7.6,0.75,13.61111111
11/3/2019 10:30,RVB,-1850,9.2,4.54,133,7.7,0.71,13.72222222
11/3/2019 10:45,RVB,9170,9.3,4.35,133,7.7,0.85,13.72222222
11/3/2019 11:00,RVB,20500,9.3,4.19,133,7.7,0.66,13.72222222
11/3/2019 11:15,RVB,32600,9.3,4.5,133,7.7,0.66,13.72222222
11/3/2019 11:30,RVB,40500,9.3,4.29,133,7.7,0.75,13.72222222
11/3/2019 11:45,RVB,47800,9.3,3.42,139,7.7,0.82,14.44444444
11/3/2019 12:00,RVB,54600,9.4,3.33,137,7.7,0.94,14.27777778
11/3/2019 12:15,RVB,58000,9.4,3.7,136,7.7,0.78,14.05555556
11/3/2019 12:30,RVB,59500,9.4,3.9,135,7.7,0.8,13.88888889
11/3/2019 12:45,RVB,59000,9.4,3.83,135,7.7,0.84,13.83333333
11/3/2019 13:00,RVB,58400,9.4,3.97,134,7.7,0.82,13.77777778
11/3/2019 13:15,RVB,57500,9.4,4.39,134,7.7,0.84,13.72222222
11/3/2019 13:30,RVB,55400,9.4,4.21,133,7.7,0.81,13.72222222
11/3/2019 13:45,RVB,51200,9.4,3.87,133,7.7,0.77,13.66666667
11/3/2019 14:00,RVB,45300,9.4,3.96,133,7.7,0.7,13.66666667
11/3/2019 14:15,RVB,40300,9.4,3.88,133,7.7,0.76,13.61111111
11/3/2019 14:30,RVB,33700,9.4,3.63,133,7.7,0.66,13.61111111
11/3/2019 14:45,RVB,25800,9.3,3.48,133,7.7,0.77,13.61111111
11/3/2019 15:00,RVB,17400,9.2,4.66,133,7.6,0.86,13.61111111
11/3/2019 15:15,RVB,7830,9.3,3.61,133,7.7,0.82,13.66666667
11/3/2019 15:30,RVB,-1700,9.3,3.64,133,7.7,0.78,13.72222222
11/3/2019 15:45,RVB,-12000,9.4,3.36,133,7.7,0.9,13.61111111
11/3/2019 16:00,RVB,-22100,9.3,3.83,133,7.7,0.82,13.55555556
11/3/2019 16:15,RVB,-31100,9.3,3.63,133,7.7,0.81,13.55555556
11/3/2019 16:30,RVB,-39100,9.3,3.41,133,7.7,0.67,13.55555556
11/3/2019 16:45,RVB,-46100,9.3,3.38,133,7.7,0.83,13.55555556
11/3/2019 17:00,RVB,-52400,9.3,3.58,133,7.7,1.11,13.55555556
11/3/2019 17:15,RVB,-57700,9.3,3.86,133,7.6,0.76,13.55555556
11/3/2019 17:30,RVB,-62300,9.3,3.59,132,7.6,0.75,13.55555556
11/3/2019 17:45,RVB,-63400,9.3,3.63,132,7.7,0.84,13.61111111
11/3/2019 18:00,RVB,-63800,9.3,3.99,133,7.7,1.05,13.61111111
11/3/2019 18:15,RVB,-62700,9.3,3.73,133,7.7,0.94,13.66666667
11/3/2019 18:30,RVB,-58600,9.3,3.4,133,7.7,0.99,13.66666667
11/3/2019 18:45,RVB,-55100,9.3,3.58,133,7.7,0.95,13.72222222
11/3/2019 19:00,RVB,-50200,9.3,3.57,134,7.7,0.76,13.72222222
11/3/2019 19:15,RVB,-45300,9.2,3.35,134,7.7,1.02,13.77777778
11/3/2019 19:30,RVB,-37500,9.2,3.78,134,7.7,0.98,13.77777778
11/3/2019 19:45,RVB,-29200,9.2,3.23,134,7.7,0.79,13.77777778
11/3/2019 20:00,RVB,-18300,9.2,3.33,134,7.7,1.01,13.83333333
11/3/2019 20:15,RVB,-6400,9.2,3.54,134,7.6,0.65,13.77777778
11/3/2019 20:30,RVB,7030,9.1,3.54,134,7.6,0.9,13.77777778
11/3/2019 20:45,RVB,19800,9.2,4.36,134,7.7,1,13.83333333
11/3/2019 21:00,RVB,33800,9.2,3.74,134,7.7,1.07,13.83333333
11/3/2019 21:15,RVB,47400,9.2,3.66,134,7.7,0.9,13.77777778
11/3/2019 21:30,RVB,59000,9.2,3.83,134,7.7,0.99,13.77777778
11/3/2019 21:45,RVB,68100,9.2,4.35,134,7.7,0.85,13.77777778
11/3/2019 22:00,RVB,75500,9.2,4.51,134,7.7,0.95,13.72222222
11/3/2019 22:15,RVB,83300,9.3,4.19,134,7.7,0.87,13.72222222
11/3/2019 22:30,RVB,86700,9.3,4.27,134,7.7,0.91,13.72222222
11/3/2019 22:45,RVB,89000,9.3,5.49,133,7.7,1.01,13.61111111
11/3/2019 23:00,RVB,91500,9.3,4.84,133,7.7,0.79,13.55555556
11/3/2019 23:15,RVB,90500,9.3,4.89,133,7.6,0.87,13.5
11/3/2019 23:30,RVB,89900,9.3,5.1,133,7.7,0.83,13.5
11/3/2019 23:45,RVB,89000,9.3,4.93,133,7.6,0.79,13.44444444
11/4/2019 0:00,RVB,87700,9.2,4.64,133,7.6,0.87,13.44444444
11/4/2019 0:15,RVB,86600,9.2,4.68,133,7.6,0.87,13.44444444
11/4/2019 0:30,RVB,84900,9.2,4.09,134,7.6,0.94,13.44444444
11/4/2019 0:45,RVB,82800,9.2,4.62,134,7.6,0.77,13.44444444
11/4/2019 1:00,RVB,80200,9.2,4.2,134,7.6,0.7,13.44444444
11/4/2019 1:15,RVB,78300,9.2,4.54,134,7.6,0.83,13.38888889
11/4/2019 1:30,RVB,76700,9.2,4.02,134,7.6,0.74,13.38888889
11/4/2019 1:45,RVB,74800,9.2,4.36,134,7.6,0.82,13.38888889
11/4/2019 2:00,RVB,72000,9.2,4.29,135,7.6,0.82,13.38888889
11/4/2019 2:15,RVB,70800,9.2,4.23,135,7.6,0.86,13.38888889
11/4/2019 2:30,RVB,67700,9.2,4.27,135,7.6,0.82,13.33333333
11/4/2019 2:45,RVB,64100,9.2,5.14,135,7.6,0.7,13.33333333
11/4/2019 3:00,RVB,60700,9.2,3.86,136,7.6,0.93,13.33333333
11/4/2019 3:15,RVB,54500,9.2,4.37,136,7.6,0.9,13.33333333
11/4/2019 3:30,RVB,49600,9.2,3.69,136,7.6,0.75,13.33333333
11/4/2019 3:45,RVB,42100,9.2,4.07,136,7.6,0.89,13.33333333
11/4/2019 4:00,RVB,33000,9.2,3.76,137,7.6,0.82,13.33333333
11/4/2019 4:15,RVB,22500,9.2,3.62,137,7.6,0.77,13.33333333
11/4/2019 4:30,RVB,9870,9.1,3.29,137,7.6,0.76,13.33333333
11/4/2019 4:45,RVB,-3820,9.1,3.87,137,7.6,0.87,13.27777778
11/4/2019 5:00,RVB,-18500,9.2,3.98,137,7.6,0.72,13.33333333
11/4/2019 5:15,RVB,-33700,9.2,5.08,137,7.6,0.82,13.33333333
11/4/2019 5:30,RVB,-47500,9.3,4.31,137,7.6,0.8,13.33333333
11/4/2019 5:45,RVB,-57900,9.3,4.43,137,7.6,0.83,13.33333333
11/4/2019 6:00,RVB,-66700,9.3,5.17,137,7.6,0.73,13.27777778
11/4/2019 6:15,RVB,-73600,9.3,4.19,137,7.6,0.74,13.33333333
11/4/2019 6:30,RVB,-79300,9.3,4.81,137,7.6,0.75,13.33333333
11/4/2019 6:45,RVB,-82100,9.3,4.37,136,7.6,0.64,13.33333333
11/4/2019 7:00,RVB,-83800,9.2,4.17,136,7.6,0.72,13.33333333
11/4/2019 7:15,RVB,-85300,9.2,4.49,136,7.6,0.76,13.33333333
