MethodCode,SampleDate,SampleTime,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
Phyto,11/1/2018,10:07,LIB,1,62.5,4,6.40%,0.0683,314.159,0.8879,13,88.46,272,Diatoma moniliformis,Diatom,Diatoma,moniliformis,,1,1,18.5,,,i,BSA.YOLO-94,CT,Low sediment and detritus. Many broken diatoms.,elliptic prism,187.14,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:07,LIB,1,62.5,4,6.40%,0.0683,314.159,0.8879,13,88.46,1005,Ulnaria sp.,Diatom,Ulnaria,sp.,,1,1,18.5,,,i,BSA.YOLO-94,CT,Fragment. Low sediment and detritus. Many broken diatoms.,elliptic prism,602.12,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:07,LIB,1,62.5,4,6.40%,0.0683,314.159,0.8879,13,88.46,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,6,6,2.8,,,i,BSA.YOLO-94,CT,Low sediment and detritus. Many broken diatoms.,sphere,6.37,,,,,,,,,,Length,2.3,1.9,2.8,2.8,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:07,LIB,1,62.5,4,6.40%,0.0683,314.159,0.8879,13,88.46,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,6.5,,,i,BSA.YOLO-94,CT,Low sediment and detritus. Many broken diatoms.,cone + half sphere,112.82,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:07,LIB,1,62.5,4,6.40%,0.0683,314.159,0.8879,13,88.46,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,393,796,0.8,0.8,0.8,c,BSA.YOLO-94,CT,Low sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,11/26/2018,10:20,STTD,0,62.5,2,3.20%,0.0683,314.159,0.3415,5,459.97,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.8,,,i,BSA.YOLO-95,CT,Moderate sediment and low detritus.,sphere,4.85,,,,,,,,,,Length,2.1,1.9,1.9,1.9,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,11/26/2018,10:20,STTD,0,62.5,2,3.20%,0.0683,314.159,0.3415,5,459.97,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,584,1216,0.8,0.8,0.8,c,BSA.YOLO-95,CT,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,11/1/2018,10:51,I80,1,65.0,1,1.54%,0.0683,314.159,0.5464,8,574.96,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,2.8,,,i,BSA.YOLO-96,CT,Moderate sediment and detritus.,sphere,9.20,,,,,,,,,,Length,2.6,2.8,2.8,2.8,1.9,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:51,I80,1,65.0,1,1.54%,0.0683,314.159,0.5464,8,574.96,1215,Desmodesmus communis,Soft Body,Desmodesmus,communis,,1,4,11.1,,,c,BSA.YOLO-96,CT,Moderate sediment and detritus.,prolate spheroid,122.98,,,,,,,,,,Length,11.1,11.1,11.1,11.1,11.1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:51,I80,1,65.0,1,1.54%,0.0683,314.159,0.5464,8,574.96,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,1,1,7.4,,,i,BSA.YOLO-96,CT,Moderate sediment and detritus.,2 cones,13.99,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:51,I80,1,65.0,1,1.54%,0.0683,314.159,0.5464,8,574.96,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,,1,1,7.4,,,i,BSA.YOLO-96,CT,Moderate sediment and detritus.,prolate spheroid,163.70,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:51,I80,1,65.0,1,1.54%,0.0683,314.159,0.5464,8,574.96,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,6.5,,,i,BSA.YOLO-96,CT,Moderate sediment and detritus.,prolate spheroid,106.73,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:51,I80,1,65.0,1,1.54%,0.0683,314.159,0.5464,8,574.96,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,2,2,22.2,,,i,BSA.YOLO-96,CT,Moderate sediment and detritus.,prolate spheroid,1884.80,,,,,,,,,,Length,21.3,22.2,20.4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:51,I80,1,65.0,1,1.54%,0.0683,314.159,0.5464,8,574.96,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.YOLO-96,CT,Moderate sediment and detritus.,cone + half sphere,337.38,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:51,I80,1,65.0,1,1.54%,0.0683,314.159,0.5464,8,574.96,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,404,833,0.8,0.8,0.8,c,BSA.YOLO-96,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,11/26/2018,9:13,LIS,0,63.5,1.5,2.36%,0.0683,314.159,0.4781,7,438.07,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,14.8,,,i,BSA.YOLO-97,CT,Moderate sediment and detritus.,elliptic prism,240.85,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/26/2018,9:13,LIS,0,63.5,1.5,2.36%,0.0683,314.159,0.4781,7,438.07,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,1.9,,,i,BSA.YOLO-97,CT,Moderate sediment and detritus.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/26/2018,9:13,LIS,0,63.5,1.5,2.36%,0.0683,314.159,0.4781,7,438.07,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,5.6,,,i,BSA.YOLO-97,CT,Moderate sediment and detritus.,prolate spheroid,40.14,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/26/2018,9:13,LIS,0,63.5,1.5,2.36%,0.0683,314.159,0.4781,7,438.07,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,402,815,0.8,0.8,0.8,c,BSA.YOLO-97,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,11/26/2018,9:13,LIS,0,63.5,1.5,2.36%,0.0683,314.159,0.4781,7,438.07,1559,Phacus orbicularis,Soft Body,Phacus,orbicularis,,1,1,11.1,,,i,BSA.YOLO-97,CT,Moderate sediment and detritus.,elliptic prism,154.05,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/8/2018,9:42,STTD,0,62.0,2,3.23%,0.0683,314.159,0.4098,6,383.31,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,464,957,0.8,0.8,0.8,c,BSA.YOLO-98,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,12/26/2018,11:48,LIS,0,62.0,1,1.61%,0.0683,314.159,0.4098,6,766.62,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus.,cylinder,91.13,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,12/26/2018,11:48,LIS,0,62.0,1,1.61%,0.0683,314.159,0.4098,6,766.62,664,Nitzschia acicularis,Diatom,Nitzschia,acicularis,,1,1,72.2,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus.,prism on parallelogram,283.02,,,,,,,,,,Length,72.2,72.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,12/26/2018,11:48,LIS,0,62.0,1,1.61%,0.0683,314.159,0.4098,6,766.62,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,1,1,2.8,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,12/26/2018,11:48,LIS,0,62.0,1,1.61%,0.0683,314.159,0.4098,6,766.62,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,18.5,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus.,2 cones,7.85,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,12/26/2018,11:48,LIS,0,62.0,1,1.61%,0.0683,314.159,0.4098,6,766.62,1279,Tetraedron sp.,Soft Body,Tetraedron,sp.,,1,1,9.3,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus.,box,640.03,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,12/26/2018,11:48,LIS,0,62.0,1,1.61%,0.0683,314.159,0.4098,6,766.62,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,13,,,i,BSA.YOLO-99,CT,Moderate sediment and detritus.,cone + half sphere,986.64,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,12/26/2018,11:48,LIS,0,62.0,1,1.61%,0.0683,314.159,0.4098,6,766.62,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,413,839,0.8,0.8,0.8,c,BSA.YOLO-99,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,11/8/2018,12:27,LIS,0,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,1,1,9.3,,,i,BSA.YOLO-100,CT,Moderate sediment and detritus.,2 cones,17.58,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/8/2018,12:27,LIS,0,62.5,1,1.60%,0.0683,314.159,0.3415,5,919.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,399,816,0.8,0.8,0.8,c,BSA.YOLO-100,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,12/12/2018,11:00,SHR,0,62.0,4,6.45%,0.0683,314.159,0.3415,5,229.98,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,3.7,,,i,BSA.YOLO-101,CT,Low sediment and detritus.,cylinder,30.11,,,,,,,,,,Length,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,
Phyto,12/12/2018,11:00,SHR,0,62.0,4,6.45%,0.0683,314.159,0.3415,5,229.98,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,20.4,,,i,BSA.YOLO-101,CT,Low sediment and detritus.,elliptic prism,331.98,,,,,,,,,,Length,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,12/12/2018,11:00,SHR,0,62.0,4,6.45%,0.0683,314.159,0.3415,5,229.98,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.8,,,i,BSA.YOLO-101,CT,Low sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,12/12/2018,11:00,SHR,0,62.0,4,6.45%,0.0683,314.159,0.3415,5,229.98,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,,1,1,5.6,,,i,BSA.YOLO-101,CT,Low sediment and detritus.,ellipsoid,40.14,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,12/12/2018,11:00,SHR,0,62.0,4,6.45%,0.0683,314.159,0.3415,5,229.98,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,408,831,0.8,0.8,0.8,c,BSA.YOLO-101,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,11/1/2018,10:54,STTD,1,64.0,2,3.13%,0.0683,314.159,0.5464,8,287.48,1892,Cylindrotheca closterium,Diatom,Cylindrotheca,closterium,,1,1,33.3,,,i,BSA.YOLO-102,CT,Low sediment and detritus.,prolate spheroid + 2 cylinders,582.16,,,,,,,,,,Length,33.3,33.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ends Length,27.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ends Width,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:54,STTD,1,64.0,2,3.13%,0.0683,314.159,0.5464,8,287.48,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,3,3,2.8,,,i,BSA.YOLO-102,CT,Low sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:54,STTD,1,64.0,2,3.13%,0.0683,314.159,0.5464,8,287.48,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,7.4,,,i,BSA.YOLO-102,CT,Low sediment and detritus.,cone + half sphere,172.03,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:54,STTD,1,64.0,2,3.13%,0.0683,314.159,0.5464,8,287.48,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,417,852,0.8,0.8,0.8,c,BSA.YOLO-102,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,12/11/2018,10:45,STTD,0,64.0,3,4.69%,0.0683,314.159,0.3415,5,306.65,1860,Skeletonema potamos,Diatom,Skeletonema,potamos,,2,2,14.8,,,c,BSA.YOLO-103,CT,Moderate sediment and detritus.,cylinder + 2 half spheres,159.13,,,,,,,,,,Length,14.8,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,12/11/2018,10:45,STTD,0,64.0,3,4.69%,0.0683,314.159,0.3415,5,306.65,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,3.7,,,i,BSA.YOLO-103,CT,Moderate sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,1.9,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,12/11/2018,10:45,STTD,0,64.0,3,4.69%,0.0683,314.159,0.3415,5,306.65,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,11.1,,,i,BSA.YOLO-103,CT,Moderate sediment and detritus.,cone + half sphere,430.35,,,,,,,,,,Length,10.2,9.3,11.1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,12/11/2018,10:45,STTD,0,64.0,3,4.69%,0.0683,314.159,0.3415,5,306.65,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,505,1043,0.8,0.8,0.8,c,BSA.YOLO-103,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,11/1/2018,9:03,SDI,1,63.5,2,3.15%,0.0683,314.159,0.683,10,229.98,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,,,i,BSA.YOLO-104,CT,,cylinder,45.72,,,,,,,,,,Length,3.3,3.7,2.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.2,4.6,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,9:03,SDI,1,63.5,2,3.15%,0.0683,314.159,0.683,10,229.98,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,2.8,,,i,BSA.YOLO-104,CT,,sphere,6.37,,,,,,,,,,Length,2.3,2.8,2.8,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,9:03,SDI,1,63.5,2,3.15%,0.0683,314.159,0.683,10,229.98,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.YOLO-104,CT,,cone + half sphere,337.38,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,9:03,SDI,1,63.5,2,3.15%,0.0683,314.159,0.683,10,229.98,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,405,823,0.8,0.8,0.8,c,BSA.YOLO-104,CT,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,11/1/2018,9:43,RYI,1,63.0,4,6.35%,0.0683,314.159,0.8196,12,95.83,481,Gyrosigma sp.,Diatom,Gyrosigma,sp.,,1,1,75.9,,,i,BSA.YOLO-105,CT,Low sediment and detritus.,prism on parallelogram,2738.09,,,,,,,,,,Length,75.9,75.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,9:43,RYI,1,63.0,4,6.35%,0.0683,314.159,0.8196,12,95.83,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,22.2,,,i,BSA.YOLO-105,CT,Low sediment and detritus.,prism on parallelogram,87.02,,,,,,,,,,Length,22.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,9:43,RYI,1,63.0,4,6.35%,0.0683,314.159,0.8196,12,95.83,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.8,,,i,BSA.YOLO-105,CT,Low sediment and detritus.,sphere,4.85,,,,,,,,,,Length,2.1,1.9,1.9,1.9,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,9:43,RYI,1,63.0,4,6.35%,0.0683,314.159,0.8196,12,95.83,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,7.4,,,i,BSA.YOLO-105,CT,Low sediment and detritus.,prolate spheroid,81.99,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
