MethodCode,SampleDate,SampleTime,StationCode,Depth (ft),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,15:40,FI_WAT_1,,62.5,3,4.80%,0.0697,314.159,0.418478994,6,250.24,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,26,26,4.3,,,i,BSA.YOLO-105,DK,Moderate sediment.,sphere,11.49,,,,,,,,,,Length,2.8,1.9,3.1,2.8,1.9,4.3,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,15:40,FI_WAT_1,,62.5,3,4.80%,0.0697,314.159,0.418478994,6,250.24,1733,Plagioselmis cf. prolonga,Soft Body,Plagioselmis,prolonga,,6,6,7.4,,,i,BSA.YOLO-105,DK,Moderate sediment.,cone + half sphere,94.49,,,,,,,,,,Length,6.1,6.5,5.6,5.6,7.4,5.6,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.6,3.7,3.1,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,15:40,FI_WAT_1,,62.5,3,4.80%,0.0697,314.159,0.418478994,6,250.24,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,398,816,0.9,0.9,0.9,c,BSA.YOLO-105,DK,Moderate sediment.,sphere,0.11,0.18,0.11,0.27,0.38,0.18,0.27,0.11,0.11,0.18,Length,0.7,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7
Phyto,4/10/2018,15:13,LH-WAT-1,3,60.0,2,3.33%,0.0683,314.159,0.4098,6,383.31,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,25.9,,,i,BSA.YOLO-106,CT,Moderate sediment and detritus.,elliptic prism,1113.92,,,,,,,,,,Length,25.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,4/10/2018,15:13,LH-WAT-1,3,60.0,2,3.33%,0.0683,314.159,0.4098,6,383.31,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,35.2,,,i,BSA.YOLO-106,CT,Fragment. Moderate sediment and detritus.,elliptic prism,1145.65,,,,,,,,,,Length,35.2,35.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,4/10/2018,15:13,LH-WAT-1,3,60.0,2,3.33%,0.0683,314.159,0.4098,6,383.31,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.8,,,i,BSA.YOLO-106,CT,Moderate sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,4/10/2018,15:13,LH-WAT-1,3,60.0,2,3.33%,0.0683,314.159,0.4098,6,383.31,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,11.1,,,i,BSA.YOLO-106,CT,Moderate sediment and detritus.,cone + half sphere,538.68,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,4/10/2018,15:13,LH-WAT-1,3,60.0,2,3.33%,0.0683,314.159,0.4098,6,383.31,1365,Rhodomonas lacustris,Soft Body,Rhodomonas,lacustris,,1,1,11.1,,,i,BSA.YOLO-106,CT,Moderate sediment and detritus.,cone + half sphere,596.74,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,4/10/2018,15:13,LH-WAT-1,3,60.0,2,3.33%,0.0683,314.159,0.4098,6,383.31,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,401,806,0.8,0.8,0.8,c,BSA.YOLO-106,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,3/12/2018,14:15,LH-WAT-1,,59.5,2,3.36%,0.0697,314.159,0.348732495,5,450.43,631,cf. Navicula sp.,Diatom,Navicula,sp.,,1,1,11.1,,,i,BSA.YOLO-107,DK,Fragment. Moderate sediment.,elliptic prism,187.44,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.3,4.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,14:15,LH-WAT-1,,59.5,2,3.36%,0.0697,314.159,0.348732495,5,450.43,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,28,28,3.7,,,i,BSA.YOLO-107,DK,Moderate sediment.,sphere,17.16,,,,,,,,,,Length,3.2,3.7,3.1,1.9,3.7,3.7,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,14:15,LH-WAT-1,,59.5,2,3.36%,0.0697,314.159,0.348732495,5,450.43,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,392,791,0.9,0.9,0.9,c,BSA.YOLO-107,DK,Moderate sediment.,sphere,0.11,0.18,0.11,0.27,0.38,0.18,0.27,0.11,0.11,0.18,Length,0.7,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7
Phyto,3/12/2018,15:55,FI-SAV-2,,61.5,4,6.50%,0.0697,314.159,0.348732495,5,225.21,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.8,,,i,BSA.YOLO-108,DK,,cylinder,460.12,,,,,,,,,,Length,6.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.8,9.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,15:55,FI-SAV-2,,61.5,4,6.50%,0.0697,314.159,0.348732495,5,225.21,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,23,23,4.3,,,i,BSA.YOLO-108,DK,,sphere,14.14,,,,,,,,,,Length,3.0,2.4,4.3,1.9,3.7,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,15:55,FI-SAV-2,,61.5,4,6.50%,0.0697,314.159,0.348732495,5,225.21,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,3.1,,,i,BSA.YOLO-108,DK,,cylinder + 2 cones,2.26,,,,,,,,,,Length,3.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,15:55,FI-SAV-2,,61.5,4,6.50%,0.0697,314.159,0.348732495,5,225.21,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,,1,1,4.6,,,i,BSA.YOLO-108,DK,,prolate spheroid,50.96,,,,,,,,,,Length,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,15:55,FI-SAV-2,,61.5,4,6.50%,0.0697,314.159,0.348732495,5,225.21,1324,Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,7.4,,,i,BSA.YOLO-108,DK,,cone + half sphere,212.17,,,,,,,,,,Length,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,15:55,FI-SAV-2,,61.5,4,6.50%,0.0697,314.159,0.348732495,5,225.21,1346,Cryptomonas erosa,Soft Body,Cryptomonas,erosa,,2,2,13.5,,,i,BSA.YOLO-108,DK,,prolate spheroid,468.25,,,,,,,,,,Length,13.3,13.0,13.5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,8.2,8.3,8.0,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,15:55,FI-SAV-2,,61.5,4,6.50%,0.0697,314.159,0.348732495,5,225.21,1733,Plagioselmis cf. prolonga,Soft Body,Plagioselmis,prolonga,,4,4,6.8,,,i,BSA.YOLO-108,DK,,cone + half sphere,82.93,,,,,,,,,,Length,5.9,6.8,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.2,3.7,2.4,2.8,3.7,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,15:55,FI-SAV-2,,61.5,4,6.50%,0.0697,314.159,0.348732495,5,225.21,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,387,785,0.9,0.9,0.9,c,BSA.YOLO-108,DK,,sphere,0.11,0.18,0.11,0.27,0.38,0.18,0.27,0.11,0.11,0.18,Length,0.7,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7
Phyto,3/12/2018,14:55,LH-WAT-2,,61.0,2,3.28%,0.0697,314.159,0.418478994,6,375.36,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,11.1,,,i,BSA.YOLO-109,DK,,cylinder,899.95,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,14:55,LH-WAT-2,,61.0,2,3.28%,0.0697,314.159,0.418478994,6,375.36,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,30,30,2.8,,,i,BSA.YOLO-109,DK,,sphere,11.49,,,,,,,,,,Length,2.8,2.4,4.3,1.9,2.8,2.4,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,14:55,LH-WAT-2,,61.0,2,3.28%,0.0697,314.159,0.418478994,6,375.36,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,12,,,i,BSA.YOLO-109,DK,Degraded.,prolate spheroid,543.43,,,,,,,,,,Length,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,14:55,LH-WAT-2,,61.0,2,3.28%,0.0697,314.159,0.418478994,6,375.36,1733,Plagioselmis cf. prolonga,Soft Body,Plagioselmis,prolonga,,8,8,6.3,,,i,BSA.YOLO-109,DK,,cone + half sphere,100.79,,,,,,,,,,Length,6.3,6.1,6.5,7.4,4.6,6.8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.4,3.7,3.1,3.7,2.8,3.7,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,14:55,LH-WAT-2,,61.0,2,3.28%,0.0697,314.159,0.418478994,6,375.36,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,400,813,0.9,0.9,0.9,c,BSA.YOLO-109,DK,,sphere,0.11,0.18,0.11,0.27,0.38,0.18,0.27,0.11,0.11,0.18,Length,0.7,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7
Phyto,10/16/2018,12:53,FI-SAV-2,,65.0,2,3.08%,0.0697,314.159,0.836957988,12,187.68,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,25.9,,,i,BSA.YOLO-110,DK,Low detritus.,elliptic prism,645.45,,,,,,,,,,Length,25.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,12:53,FI-SAV-2,,65.0,2,3.08%,0.0697,314.159,0.836957988,12,187.68,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,29,29,3.7,,,i,BSA.YOLO-110,DK,Low detritus.,sphere,14.14,,,,,,,,,,Length,3.0,2.8,2.8,3.7,3.1,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,12:53,FI-SAV-2,,65.0,2,3.08%,0.0697,314.159,0.836957988,12,187.68,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,5,5,9.8,,,i,BSA.YOLO-110,DK,Low detritus.,cone + half sphere,290.32,,,,,,,,,,Length,8.9,9.3,8.0,8.0,9.8,9.3,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.1,5.6,5.6,3.7,5.0,5.6,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,12:53,FI-SAV-2,,65.0,2,3.08%,0.0697,314.159,0.836957988,12,187.68,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,395,794,0.9,0.9,0.9,c,BSA.YOLO-110,DK,Low detritus.,sphere,0.11,0.18,0.11,0.27,0.38,0.18,0.27,0.11,0.11,0.18,Length,0.7,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7
Phyto,3/12/2018,16:05,FI_WAT_2,,64.0,3,4.69%,0.0697,314.159,0.418478994,6,250.24,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,3,3,13,,,i,BSA.YOLO-111,DK,,cylinder,857.42,,,,,,,,,,Length,7.1,8.3,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,12.4,11.1,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,16:05,FI_WAT_2,,64.0,3,4.69%,0.0697,314.159,0.418478994,6,250.24,720,Nitzschia linearis,Diatom,Nitzschia,linearis,,1,1,87,,,i,BSA.YOLO-111,DK,,prism on parallelogram,1837.88,,,,,,,,,,Length,87.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,16:05,FI_WAT_2,,64.0,3,4.69%,0.0697,314.159,0.418478994,6,250.24,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,19,19,4.3,,,i,BSA.YOLO-111,DK,,sphere,12.77,,,,,,,,,,Length,2.9,2.8,2.4,4.3,2.8,2.4,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,16:05,FI_WAT_2,,64.0,3,4.69%,0.0697,314.159,0.418478994,6,250.24,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,3.1,,,i,BSA.YOLO-111,DK,,cylinder + 2 cones,2.26,,,,,,,,,,Length,3.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,16:05,FI_WAT_2,,64.0,3,4.69%,0.0697,314.159,0.418478994,6,250.24,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,14.8,,,i,BSA.YOLO-111,DK,,prolate spheroid,670.23,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,16:05,FI_WAT_2,,64.0,3,4.69%,0.0697,314.159,0.418478994,6,250.24,1733,Plagioselmis cf. prolonga,Soft Body,Plagioselmis,prolonga,,4,4,7.4,,,i,BSA.YOLO-111,DK,,cone + half sphere,130.74,,,,,,,,,,Length,6.8,6.8,6.1,6.8,7.4,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.0,4.3,3.7,3.7,4.3,,,,,,,,,,,,,,,,,,,,,
Phyto,3/12/2018,16:05,FI_WAT_2,,64.0,3,4.69%,0.0697,314.159,0.418478994,6,250.24,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,387,788,0.9,0.9,0.9,c,BSA.YOLO-111,DK,,sphere,0.11,0.18,0.11,0.27,0.38,0.18,0.27,0.11,0.11,0.18,Length,0.7,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7
Phyto,10/16/2018,13:50,FI-SAV-1,3,58.0,2,3.45%,0.0697,314.159,0.488225493,7,321.74,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,5.6,,,i,BSA.YOLO-112,DK,Low detritus.,cylinder,91.13,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,13:50,FI-SAV-1,3,58.0,2,3.45%,0.0697,314.159,0.488225493,7,321.74,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,28,28,3.7,,,i,BSA.YOLO-112,DK,Low detritus.,sphere,12.77,,,,,,,,,,Length,2.9,2.8,3.7,3.7,1.9,2.4,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,13:50,FI-SAV-1,3,58.0,2,3.45%,0.0697,314.159,0.488225493,7,321.74,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,445,899,0.9,0.9,0.9,c,BSA.YOLO-112,DK,Low detritus.,sphere,0.11,0.18,0.11,0.27,0.38,0.18,0.27,0.11,0.11,0.18,Length,0.7,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7
Phyto,10/16/2018,13:50,FI-SAV-1,3,58.0,2,3.45%,0.0697,314.159,0.488225493,7,321.74,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,1.9,,,c,BSA.YOLO-112,DK,Low detritus.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,14:10,FI-WAT-1,3,62.5,2,3.20%,0.0697,314.159,0.488225493,7,321.74,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,29,29,3.7,,,i,BSA.YOLO-113,DK,Low sediment.,sphere,15.60,,,,,,,,,,Length,3.1,3.7,3.7,2.8,3.1,2.4,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,14:10,FI-WAT-1,3,62.5,2,3.20%,0.0697,314.159,0.488225493,7,321.74,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.YOLO-113,DK,Low sediment.,cone + half sphere,337.38,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,14:10,FI-WAT-1,3,62.5,2,3.20%,0.0697,314.159,0.488225493,7,321.74,1733,Plagioselmis cf. prolonga,Soft Body,Plagioselmis,prolonga,,4,4,9.3,,,i,BSA.YOLO-113,DK,Low sediment.,cone + half sphere,169.36,,,,,,,,,,Length,7.6,6.8,9.3,5.6,8.7,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.6,3.7,3.7,2.8,4.3,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,14:10,FI-WAT-1,3,62.5,2,3.20%,0.0697,314.159,0.488225493,7,321.74,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,392,794,0.9,0.9,0.9,c,BSA.YOLO-113,DK,Low sediment.,sphere,0.11,0.18,0.11,0.27,0.38,0.18,0.27,0.11,0.11,0.18,Length,0.7,0.6,0.7,0.6,0.8,0.9,0.7,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.9,0.7
Phyto,10/16/2018,14:10,FI-WAT-1,3,62.5,2,3.20%,0.0697,314.159,0.488225493,7,321.74,1709,cf. Planktolyngbya sp.,Soft Body,Planktolyngbya,sp.,,1,19,1.9,,,f,BSA.YOLO-113,DK,Low sediment.,cylinder,0.54,,,,,,,,,,Length,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.6,0.6,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,13:10,FI-WAT-2,,63.0,2,3.17%,0.0697,314.159,1.046197485,15,150.14,44,Achnanthidium minutissimum,Diatom,Achnanthidium,minutissimum,,1,1,12,,,i,BSA.YOLO-114,DK,,elliptic prism,149.95,,,,,,,,,,Length,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.3,4.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,13:10,FI-WAT-2,,63.0,2,3.17%,0.0697,314.159,1.046197485,15,150.14,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,3,3,22.2,,,i,BSA.YOLO-114,DK,,elliptic prism,413.21,,,,,,,,,,Length,21.3,22.2,17.6,24.1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,13.0,13.0,11.1,14.8,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,13:10,FI-WAT-2,,63.0,2,3.17%,0.0697,314.159,1.046197485,15,150.14,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,10.5,,,i,BSA.YOLO-114,DK,Fragment.,elliptic prism,145.72,,,,,,,,,,Length,10.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,13:10,FI-WAT-2,,63.0,2,3.17%,0.0697,314.159,1.046197485,15,150.14,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,2,2,17.6,,,i,BSA.YOLO-114,DK,,prism on parallelogram,48.67,,,,,,,,,,Length,15.6,17.6,13.5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.6,2.4,2.8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.4,2.4,2.4,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,13:10,FI-WAT-2,,63.0,2,3.17%,0.0697,314.159,1.046197485,15,150.14,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,36,36,3.1,,,i,BSA.YOLO-114,DK,,sphere,10.31,,,,,,,,,,Length,2.7,2.8,2.8,1.9,2.8,3.1,,,,,,,,,,,,,,,,,,,,
Phyto,10/16/2018,13:10,FI-WAT-2,,63.0,2,3.17%,0.0697,314.159,1.046197485,15,150.14,1352,cf. Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,8.3,,,i,BSA.YOLO-114,DK,Degraded.,prolate spheroid,108.65,,,,,,,,,,Length,8.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
