Date,SamplePeriod,Year,WYType,FlowPulseType,NetFlowDays,Month,StationCode,Region,WaterTemp,Secchi,EC,SpCnd,pH,DO,Turbidity,Classification,Organism,Phylum,Class,Order,Family,Genus,Species,TaxonName,Taxlife,TaxonRank,CommonName,LifeStage,CPUEZoop,BPUE
8/3/2017,Before,2017,W,CA,12,Aug,RCS,Upstream,27.2,0.26,623,599,7.8,4.28,37,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,107.8335379,107.8335379
8/21/2018,Before,2018,BN,MA-Ag,30,Aug,RD22,Upstream,23,0.39,838,873,7.81,7.07,17.2,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,2.622982166,2.622982166
10/28/2015,After,2015,C,NF,42,Oct,LIS,Transition,18.27,0.22,272,312,8.26,6.69,56.5,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,23.94287992,23.94287992
10/25/2018,After,2018,BN,MA-Ag,30,Oct,RD22,Upstream,16,0.3,679,820,7.58,5.7,23,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,8.730340051,8.730340051
10/15/2019,After,2019,W,MA-Ag,26,Oct,RCS,Upstream,15.8,0.24,493,598,7.58,6.62,23.6,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,351.3995193,351.3995193
10/2/2015,After,2015,C,NF,42,Oct,LIS,Transition,19.79,0.28,634,705,7.83,6.1,40.4,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,40.96559337,40.96559337
7/8/2016,Before,2016,BN,MA-SR,19,Jul,I80,Upstream,21.55,0.18,822,880,8.77,10.26,87.4,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,1117.285308,1117.285308
10/14/2015,After,2015,C,NF,42,Oct,RCS,Upstream,20.64,0.25,671,732,8.13,7.14,31.1,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,50.9958729,50.9958729
8/6/2019,Before,2019,W,MA-Ag,26,Aug,RCS,Upstream,26.9,0.24,599,578,7.74,4.48,67.3,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,20.82428427,20.82428427
7/20/2016,During,2016,BN,MA-SR,19,Jul,RD22,Upstream,23.77,0.38,566,569,7.93,4.02,44.9,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,88.2479448,88.2479448
9/17/2019,During,2019,W,MA-Ag,26,Sep,RMB,Upstream,21.4,0.29,489,525,7.56,5.3,23.1,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,75.98768079,75.98768079
10/9/2018,After,2018,BN,MA-Ag,30,Oct,RD22,Upstream,19,0.36,814,919,7.77,6.4,20.1,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,5.963044042,5.963044042
8/31/2017,During,2017,W,CA,12,Aug,RCS,Upstream,24.2,0.27,500,507,7.71,4.76,28.5,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,13.40353123,13.40353123
8/31/2017,During,2017,W,CA,12,Aug,RD22,Upstream,24,0.23,634,646,7.66,4.72,29,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,3.475180401,3.475180401
8/30/2017,During,2017,W,CA,12,Aug,LIS,Transition,24.7,0.18,327,329,8.09,6.7,54.2,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,41.69097801,41.69097801
7/19/2016,During,2016,BN,MA-SR,19,Jul,STTD,Transition,22.86,0.24,735,766,8.1,7.04,57.9,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,2777.096919,2777.096919
8/31/2017,During,2017,W,CA,12,Aug,I80,Upstream,23.5,0.12,641,659,8.16,5.57,83.6,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,906.0474245,906.0474245
7/20/2017,Before,2017,W,CA,12,Jul,I80,Upstream,25.4,NA,782,777,8.19,6.4,76.9,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,3753.230263,3753.230263
9/17/2019,During,2019,W,MA-Ag,26,Sep,LIS,Transition,21.6,0.28,562,601,7.52,5.24,27.8,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,69.47031181,69.47031181
10/28/2015,After,2015,C,NF,42,Oct,RD22,Upstream,17.34,0.25,1018,1193,8.59,9.64,46.9,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,10.85371931,10.85371931
9/1/2015,During,2015,C,NF,42,Sep,LIB,Downstream,23.1,2,196,204,7.74,8.12,3.7,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,62.59096561,62.59096561
7/26/2018,Before,2018,BN,MA-Ag,30,Jul,RD22,Upstream,25.8,0.32,712,701,7.77,6.82,16.6,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,18.26612866,18.26612866
7/8/2016,Before,2016,BN,MA-SR,19,Jul,RCS,Upstream,24.56,0.23,932,940,8.01,4.71,28.4,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,6104.739769,6104.739769
10/14/2015,After,2015,C,NF,42,Oct,RD22,Upstream,20.44,0.28,774,848,7.98,5.31,34.7,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,83.68398028,83.68398028
9/17/2019,During,2019,W,MA-Ag,26,Sep,I80,Upstream,21.4,0.26,496,533,7.39,5.53,34,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,1.449913219,1.449913219
8/7/2018,Before,2018,BN,MA-Ag,30,Aug,RCS,Upstream,22.9,0.29,510,532,7.64,4.64,38.9,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,2.13117301,2.13117301
8/17/2017,Before,2017,W,CA,12,Aug,RCS,Upstream,24.1,0.26,543,553,7.87,5.27,28.2,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,1.391912706,1.391912706
10/28/2015,After,2015,C,NF,42,Oct,I80,Upstream,17.37,0.33,918,1074,8.15,2.41,19.3,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,11.63778831,11.63778831
9/18/2019,During,2019,W,MA-Ag,26,Sep,STTD,Transition,21.8,0.3,569,606,7.79,6.03,27.6,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,17.29016565,17.29016565
8/7/2018,Before,2018,BN,MA-Ag,30,Aug,I80,Upstream,22.7,0.25,721,754,7.83,5.1,30.6,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,7.921147163,7.921147163
10/14/2015,After,2015,C,NF,42,Oct,I80,Upstream,21.11,0.25,823,889,8.06,4.76,36.9,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,19.14676868,19.14676868
8/6/2019,Before,2019,W,MA-Ag,26,Aug,I80,Upstream,24.4,0.13,687,695,8.12,6.59,79.6,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,3761.713093,3761.713093
8/3/2016,After,2016,BN,MA-SR,19,Aug,I80,Upstream,24.64,0.23,492,496,7.76,5.65,50.5,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,3.674957717,3.674957717
7/20/2016,During,2016,BN,MA-SR,19,Jul,RCS,Upstream,24.25,0.34,551,559,7.66,3.74,23.3,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,39.76446855,39.76446855
7/26/2018,Before,2018,BN,MA-Ag,30,Jul,LIB,Downstream,22.1,1.1,136,144,7.87,9,3.7,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,22.36202036,22.36202036
7/20/2017,Before,2017,W,CA,12,Jul,RD22,Upstream,24.9,NA,723,725,8.12,7.79,46.4,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,7602.567463,7602.567463
8/31/2016,After,2016,BN,MA-SR,19,Aug,I80,Upstream,21.56,0.2,684,732,7.94,5.49,58.3,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,120.0810333,120.0810333
10/15/2019,After,2019,W,MA-Ag,26,Oct,RMB,Upstream,15.6,0.39,455,554,7.51,7.35,17.5,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,40.17667372,40.17667372
10/9/2018,After,2018,BN,MA-Ag,30,Oct,I80,Upstream,18.9,0.32,543,615,7.9,6.8,20.3,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,1.942569081,1.942569081
9/4/2018,During,2018,BN,MA-Ag,30,Sep,RD22,Upstream,22.6,0.4,507,531,7.64,5.27,17.9,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,6.991870983,6.991870983
8/2/2016,After,2016,BN,MA-SR,19,Aug,LIS,Transition,22.92,0.28,420,438,7.71,5.61,39.4,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,409.1794447,409.1794447
8/19/2015,Before,2015,C,NF,42,Aug,RCS,Upstream,24.95,0.29,698,699,7.76,3.77,38.4,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,2.547500665,2.547500665
10/1/2019,After,2019,W,MA-Ag,26,Oct,RCS,Upstream,19.6,0.21,516,575,7.64,7.27,28.3,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,22.21524314,22.21524314
10/15/2019,After,2019,W,MA-Ag,26,Oct,I80,Upstream,16.9,0.26,606,718,8.37,14.21,31.9,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,26.72678224,26.72678224
10/1/2019,After,2019,W,MA-Ag,26,Oct,LIS,Transition,18.7,0.3,643,732,7.97,7.11,29.7,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,29.64579844,29.64579844
7/20/2017,Before,2017,W,CA,12,Jul,RCS,Upstream,26.2,NA,680,665,7.83,4.02,43.7,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,522.936318,522.936318
9/4/2019,During,2019,W,MA-Ag,26,Sep,STTD,Transition,24.9,0.26,546,547,7.81,5.73,26.6,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,3.130003081,3.130003081
8/16/2017,Before,2017,W,CA,12,Aug,LIB,Downstream,21.4,1.4,122,131,7.8,8.12,3.3,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,1.098138467,1.098138467
7/26/2018,Before,2018,BN,MA-Ag,30,Jul,RCS,Upstream,27.9,0.27,668,633,7.47,3.2,26.4,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,16.9496591,16.9496591
10/2/2015,After,2015,C,NF,42,Oct,I80,Upstream,19.42,0.28,631,707,7.96,5.06,30.1,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,153.244882,153.244882
9/13/2017,During,2017,W,CA,12,Sep,LIS,Transition,25.1,0.17,690,688,8.25,6.11,30.2,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,59.67284429,59.67284429
10/25/2018,After,2018,BN,MA-Ag,30,Oct,RCS,Upstream,15.7,0.35,528,641,7.87,6.05,24.2,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,131.4052589,131.4052589
10/16/2019,After,2019,W,MA-Ag,26,Oct,RVB,Downstream,16.1,2.3,109,131,7.45,8.77,4.7,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,1.372540156,1.372540156
10/1/2019,After,2019,W,MA-Ag,26,Oct,RD22,Upstream,18.9,0.25,553,626,7.59,6.87,24.9,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,6.803123775,6.803123775
8/17/2017,Before,2017,W,CA,12,Aug,I80,Upstream,23,0.13,620,644,8.19,5.74,92,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,750.5435384,750.5435384
9/18/2019,During,2019,W,MA-Ag,26,Sep,RVB,Downstream,20.1,1.7,143,158,7.32,8.11,5.9,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,61.02798246,61.02798246
9/3/2019,During,2019,W,MA-Ag,26,Sep,LIS,Transition,24.4,0.22,533,540,7.86,4.51,39.5,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,4.787182798,4.787182798
9/13/2017,During,2017,W,CA,12,Sep,I80,Upstream,24.7,0.2,728,732,8,5.25,47.2,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,71.25644025,71.25644025
10/10/2018,After,2018,BN,MA-Ag,30,Oct,LIS,Transition,18.4,0.28,257,294,8.11,7.36,32.3,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,6.330353413,6.330353413
8/21/2018,Before,2018,BN,MA-Ag,30,Aug,I80,Upstream,21.4,0.3,942,1013,7.84,4.96,28.9,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,3.215036207,3.215036207
8/6/2019,Before,2019,W,MA-Ag,26,Aug,RD22,Upstream,25.7,0.21,791,782,8.13,6.18,47.7,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,254.1013974,254.1013974
8/3/2016,After,2016,BN,MA-SR,19,Aug,RD22,Upstream,24.93,0.26,809,810,7.61,5.5,53.4,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,61.31990681,61.31990681
9/2/2015,During,2015,C,NF,42,Sep,RD22,Upstream,22.23,0.3,605,639,7.71,3.71,31.6,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,30.00582098,30.00582098
8/7/2018,Before,2018,BN,MA-Ag,30,Aug,RD22,Upstream,23.6,0.34,829,852,7.78,5.72,16.5,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,6.709312278,6.709312278
7/19/2017,Before,2017,W,CA,12,Jul,BL5,Downstream,22.5,NA,182,191,8.61,7.59,13.4,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,17.01230443,17.01230443
9/4/2019,During,2019,W,MA-Ag,26,Sep,RVB,Downstream,22.2,1.3,131,139,7.46,7.81,5.1,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,4.477273577,4.477273577
10/15/2019,After,2019,W,MA-Ag,26,Oct,RD22,Upstream,17,0.25,715,843,7.66,6.78,45.1,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,53.82024896,53.82024896
9/17/2019,During,2019,W,MA-Ag,26,Sep,RD22,Upstream,21.6,0.24,488,522,7.65,5.24,28.2,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,34.31226671,34.31226671
8/17/2016,After,2016,BN,MA-SR,19,Aug,I80,Upstream,23.26,0.22,671,695,8.07,5.96,49.5,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,1115.48539,1115.48539
7/19/2017,Before,2017,W,CA,12,Jul,LIS,Transition,24.4,0.14,413,418,8.02,5.49,84.4,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,237.1688119,237.1688119
9/18/2019,During,2019,W,MA-Ag,26,Sep,RYI,Downstream,19.8,1.8,143,159,7.49,8.21,6.2,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,2.637106841,2.637106841
9/16/2015,During,2015,C,NF,42,Sep,RD22,Upstream,20.74,0.2,578,629,7.73,3.37,33.3,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,75.73861006,75.73861006
10/13/2015,After,2015,C,NF,42,Oct,LIS,Transition,20.9,0.2,323,350,7.94,6.43,51.4,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,11.83676274,11.83676274
7/26/2018,Before,2018,BN,MA-Ag,30,Jul,LIS,Transition,26.6,0.24,231,224,8.12,7.45,33.7,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,1.377831099,1.377831099
8/20/2019,Before,2019,W,MA-Ag,26,Aug,I80,Upstream,22.9,0.15,603,629,8,5.81,75,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,301.2652946,301.2652946
8/3/2017,Before,2017,W,CA,12,Aug,I80,Upstream,25.8,0.15,847,834,8.13,5.77,85.9,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,1447.139757,1447.139757
7/8/2016,Before,2016,BN,MA-SR,19,Jul,RD22,Upstream,23.79,0.17,783,802,8.14,5.36,62.1,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,25149.15974,25149.15974
8/19/2015,Before,2015,C,NF,42,Aug,RD22,Upstream,25.08,NA,798,799,7.91,1.24,8.5,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,28.62060842,28.62060842
7/26/2018,Before,2018,BN,MA-Ag,30,Jul,I80,Upstream,24,0.2,1110,1131,8.03,3.47,45.4,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,920.9043932,920.9043932
8/20/2019,Before,2019,W,MA-Ag,26,Aug,RD22,Upstream,25.5,0.21,773,765,8.04,6.38,42.2,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,9.549393763,9.549393763
9/13/2018,During,2018,BN,MA-Ag,30,Sep,STTD,Transition,20.9,0.4,540,585,7.78,6.27,25.1,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,34.73984126,34.73984126
9/3/2019,During,2019,W,MA-Ag,26,Sep,I80,Upstream,24.1,0.22,521,530,7.84,4.79,42.2,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,15.93554315,15.93554315
9/3/2019,During,2019,W,MA-Ag,26,Sep,RMB,Upstream,23.4,0.19,495,511,7.72,5.05,39.4,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,10.09711408,10.09711408
8/17/2017,Before,2017,W,CA,12,Aug,RD22,Upstream,23.3,0.23,716,740,8.1,6.07,38.2,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,19.63930345,19.63930345
7/20/2016,During,2016,BN,MA-SR,19,Jul,I80,Upstream,24.83,0.27,586,588,7.88,4.61,47.8,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,39.93289136,39.93289136
10/1/2019,After,2019,W,MA-Ag,26,Oct,I80,Upstream,17.3,0.22,618,725,7.77,7.33,38.3,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,21.93784283,21.93784283
9/13/2017,During,2017,W,CA,12,Sep,RVB,Downstream,21.7,1.2,137,146,7.57,8.1,5.6,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,11.30349291,11.30349291
9/3/2019,During,2019,W,MA-Ag,26,Sep,RD22,Upstream,23.6,0.28,504,518,7.66,4.19,31.6,Cladocera,Moina,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,NA,Moina sp.,Moina sp. NA,Genus,Moina sp.,NA,15.95800339,15.95800339
10/28/2015,After,2015,C,NF,42,Oct,LIS,Transition,18.27,0.22,272,312,8.26,6.69,56.5,Cladocera,Monospilus dispar,Arthropoda,Branchiopoda,Diplostraca,Chydoridae,Monospilus,dispar,Monospilus dispar,Monospilus dispar NA,Species,Monospilus dispar,NA,11.97143996,11.97143996
10/2/2019,After,2019,W,MA-Ag,26,Oct,RYI,Downstream,17.5,1.7,123,144,7.57,8.64,7.6,Cladocera,Monospilus,Arthropoda,Branchiopoda,Diplostraca,Chydoridae,Monospilus,NA,Monospilus sp.,Monospilus sp. NA,Genus,Monospilus sp.,NA,5.022890134,7.032046188
10/1/2015,During,2015,C,NF,42,Oct,BL5,Downstream,19.27,1.2,239,269,8.07,7.74,5.07,Cladocera,Monospilus,Arthropoda,Branchiopoda,Diplostraca,Chydoridae,Monospilus,NA,Monospilus sp.,Monospilus sp. NA,Genus,Monospilus sp.,NA,7.387844364,10.34298211
9/14/2016,After,2016,BN,MA-SR,19,Sep,I80,Upstream,19.62,0.22,651,762,7.9,7.27,48.4,Cladocera,Monospilus,Arthropoda,Branchiopoda,Diplostraca,Chydoridae,Monospilus,NA,Monospilus sp.,Monospilus sp. NA,Genus,Monospilus sp.,NA,5.85777655,8.200887171
10/19/2017,After,2017,W,CA,12,Oct,BL5,Downstream,15.5,0.9,121,148,7.96,9.38,13.4,Cladocera,Monospilus,Arthropoda,Branchiopoda,Diplostraca,Chydoridae,Monospilus,NA,Monospilus sp.,Monospilus sp. NA,Genus,Monospilus sp.,NA,8.517594046,11.92463166
9/27/2018,After,2018,BN,MA-Ag,30,Sep,BL5,Downstream,20.4,1.4,233,256,8.37,8.68,3.3,Cladocera,Monospilus,Arthropoda,Branchiopoda,Diplostraca,Chydoridae,Monospilus,NA,Monospilus sp.,Monospilus sp. NA,Genus,Monospilus sp.,NA,5.395747937,7.554047112
