,Taxlife,Date,Year,Month,DateTime,Time,StationCode,WaterTemp,Secchi,EC,SpCnd,pH,DO,Turbidity,FlowMeterSpeed,StartMeter,EndMeter,VolMeso,SubMeso,VolMicro,SubMicro,Subsample,OrganismID,Classification,Organism,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Genus,Species,TaxonName,TaxonRank,CommonName,LifeStage,Count,CPUEZoop,WYType,FlowPulseType,NetFlowDays,SamplePeriod,CarbonWeight,BPUE
4882,Ostracoda NA,9/11/2014,2014,9,9/11/2014 10:10,14:10:00,RCS,22.4,0.21,555,NA,7.93,8.16,41.6,Low,767979,768778,75,4,75,4,5,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,8,3.323866638,C,NF,15,During,NA,NA
4883,Ostracoda NA,8/17/2016,2016,8,8/17/2016 7:24,11:24:00,I80,23.26,0.22,671,695,8.07,5.96,49.5,Low,955467,956700,79,0.3,79,0.3,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,2,37.81306408,BN,MA-SR,19,After,NA,NA
4884,Ostracoda NA,8/30/2018,2018,8,8/30/2018 6:55,10:55:00,RYI,20.1,1.7,157,173,7.77,8.63,2.4,Low,709848,713000,85,0.2,85,1.1,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,4,8.680987644,BN,MA-Ag,30,During,NA,NA
4885,Ostracoda NA,9/11/2014,2014,9,9/11/2014 8:23,12:23:00,I80,22.6,0.21,661,NA,7.59,7.33,56.3,Low,769966,770440,200,1,200,1,5,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,30,224.1155649,C,NF,15,During,NA,NA
4886,Ostracoda NA,8/21/2018,2018,8,8/21/2018 10:03,14:03:00,I80,21.4,0.3,942,1013,7.84,4.96,28.9,Low,947156,948340,43,2,43,1.5,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,12,25.72028966,BN,MA-Ag,30,Before,NA,NA
4887,Ostracoda NA,9/18/2018,2018,9,9/18/2018 8:25,12:25:00,I80,20.3,0.35,538,591,7.81,6.19,21,Low,950295,951761,75,0.62,75,0.62,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,9,65.74265335,BN,MA-Ag,30,During,NA,NA
4888,Ostracoda NA,9/5/2018,2018,9,9/5/2018 9:39,13:39:00,RVB,21.3,2,163,176,7.7,8.12,3.2,Low,686047,689557,65,0.3,65,2.5,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,3,1.967236625,BN,MA-Ag,30,During,NA,NA
4889,Ostracoda NA,8/17/2017,2017,8,8/17/2017 7:54,11:54:00,I80,23,0.13,620,644,8.19,5.74,92,Low,975988,977000,78,0.2,78,0.6,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,33,375.2717692,W,CA,12,Before,NA,NA
4890,Ostracoda NA,6/14/2016,2016,6,6/14/2016 4:20,8:20:00,STTD,20.81,0.17,201,218,7.75,8.3,103.3,Regular,4000,5239,240,1,240,1,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,36.72938728,BN,MA-SR,19,Before,NA,NA
4891,Ostracoda NA,10/19/2017,2017,10,10/18/2017 21:50,0,RVB,15.7,1.9,102,124,7.58,9.21,5.5,Low,904476,907300,64,0.5,64,3.2,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,6,3.761713093,W,CA,12,After,NA,NA
4892,Ostracoda NA,9/3/2019,2019,9,9/3/2019 9:24,9:24:00,RMB,23.4,0.19,495,511,7.72,5.05,39.4,Low,928616,930000,221,1.4,221,1.4,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,15,151.4567111,W,MA-Ag,26,During,NA,NA
4893,Ostracoda NA,10/2/2019,2019,10,10/2/2019 9:17,9:17:00,RVB,17.8,1.6,120,139,7.24,8.47,8.1,Low,776776,780391,46,2.5,46,46,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,17,0.416303186,W,MA-Ag,26,After,NA,NA
4894,Ostracoda NA,8/2/2017,2017,8,8/2/2017 6:32,10:32:00,STTD,24.9,0.2,202,202,7.89,7.09,23.3,Low,24287,25000,70,0.3,70,0.3,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,28.97052533,W,CA,12,Before,NA,NA
4895,Ostracoda NA,10/27/2015,2015,10,10/27/2015 6:55,10:55:00,BL5,18.8,0.8,204,231,8.17,8.6,9,Low,985519,988000,81,1,81,4,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,19,13.72843334,C,NF,42,After,NA,NA
4896,Ostracoda NA,10/11/2018,2018,10,10/11/2018 5:07,9:07:00,SHR,17.4,2.2,109,127,7.68,8.98,4.6,Low,619308,621700,62,4.1,62,4.1,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,7,3.917543364,BN,MA-Ag,30,After,NA,NA
4897,Ostracoda NA,8/24/2011,2011,8,8/24/2011 4:16,8:16:00,SHR,20.9,0.89,129,NA,7.87,8.63,NA,Regular,233036,234451,200,1,200,1,5,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,2,10.7203088,W,NF,63,During,NA,NA
4898,Ostracoda NA,9/13/2017,2017,9,9/13/2017 8:09,12:09:00,BL5,22.4,0.8,151,159,7.88,7.95,9,Low,947591,950000,120,0.2,120,0.8,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,35,192.9263813,W,CA,12,During,NA,NA
4899,Ostracoda NA,7/25/2018,2018,7,7/25/2018 5:59,9:59:00,SHR,22.3,1.1,106,112,7.68,8.57,3.9,Low,824189,826000,66,1.8,66,1.8,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,3,5.377041023,BN,MA-Ag,30,Before,NA,NA
4900,Ostracoda NA,10/25/2018,2018,10,10/25/2018 7:21,11:21:00,BL5,16.4,2.1,152,182,8.7,9.5,4.5,Low,597710,601582,155,1,155,2,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,24,42.52523386,BN,MA-Ag,30,After,NA,NA
4901,Ostracoda NA,8/21/2019,2019,8,8/21/2019 10:20,10:20:00,RYI,21.7,1.69,123,131,7.59,8.13,4.9,Low,943025,946500,52,0.3,52,5.7,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,22,5.112878528,W,MA-Ag,26,Before,NA,NA
4902,Ostracoda NA,7/18/2017,2017,7,7/18/2017 4:42,8:42:00,SHR,22.3,1.7,104,110,7.58,8.5,7.6,Low,45368,46000,85,4,85,11,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,14,15.15326831,W,CA,12,Before,NA,NA
4903,Ostracoda NA,8/16/2017,2017,8,8/16/2017 6:55,10:55:00,STTD,22.6,0.3,185,194,8.05,7.34,29.1,Low,3517,5300,112,0.5,112,0.01,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,556.0781037,W,CA,12,Before,NA,NA
4904,Ostracoda NA,8/18/2015,2015,8,8/18/2015 8:43,12:43:00,RYI,23.86,1.55,190,194,7.49,7.49,6.2,Low,593975,595000,67,0.2,67,3.2,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,4,7.2331932,C,NF,42,Before,NA,NA
4905,Ostracoda NA,9/14/2016,2016,9,9/14/2016 4:30,8:30:00,RD22,18.65,0.26,597,679,7.52,6.5,39.6,Low,950468,951000,64,1.3,64,26.3,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,83,33.6093258,BN,MA-SR,19,After,NA,NA
4906,Ostracoda NA,6/30/2016,2016,6,6/30/2016 8:12,12:12:00,LIB,22.94,0.7,128,133,7.55,8.84,18.4,Regular,16000,19740,208,1.1,208,1.1,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,9.586780763,BN,MA-SR,19,Before,NA,NA
4907,Ostracoda NA,10/10/2018,2018,10,10/10/2018 8:57,12:57:00,LIB,18.3,1.87,148,170,8.03,8.94,2.1,Low,621734,625000,64,0.2,64,0.9,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,8,15.41985842,BN,MA-Ag,30,After,NA,NA
4908,Ostracoda NA,9/11/2014,2014,9,9/11/2014 6:45,10:45:00,LIS,22.5,0.25,474,NA,7.81,7.12,49.1,Low,770479,771700,1500,1,900,1,3,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,21.75077349,C,NF,15,During,NA,NA
4909,Ostracoda NA,10/3/2013,2013,10,10/3/2013 6:27,10:27:00,STTD,18.5,0.17,539,NA,8.16,8.69,55.4,Low,925596,927000,1600,1,300,1,3,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,6.305245593,D,NF,42,After,NA,NA
4910,Ostracoda NA,8/19/2015,2015,8,8/19/2015 4:55,8:55:00,RCS,24.95,0.29,698,699,7.76,3.77,38.4,Low,587888,589000,64,2,64,3,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,5,8.491668884,C,NF,42,Before,NA,NA
4911,Ostracoda NA,8/30/2017,2017,8,8/30/2017 4:59,8:59:00,LIS,24.7,0.18,327,329,8.09,6.7,54.2,Low,974318,975953,77,0.3,77,0.9,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,15,69.48496336,W,CA,12,During,NA,NA
4912,Ostracoda NA,10/27/2015,2015,10,10/27/2015 8:05,12:05:00,RYI,19.11,2.1,175,197,7.73,8.61,2.5,Low,980856,983000,90,0.2,90,0.1,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,37.16095304,C,NF,42,After,NA,NA
4913,Ostracoda NA,8/2/2018,2018,8,8/2/2018 7:05,11:05:00,RYI,22,1.5,125,132,7.46,7.93,3.1,Low,800679,802000,64,0.4,64,3.1,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,2,2.767034495,BN,MA-Ag,30,Before,NA,NA
4914,Ostracoda NA,8/10/2011,2011,8,8/10/2011 5:58,9:58:00,STTD,22.9,0.17,310,NA,7.94,7.28,NA,Regular,231815,233015,1400,1,2000,1,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,4,1264.103079,W,NF,63,Before,NA,NA
4915,Ostracoda NA,9/4/2019,2019,9,9/4/2019 9:40,9:40:00,RVB,22.2,1.3,131,139,7.46,7.81,5.1,Low,855541,859100,54,0.3,54,8,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,20,3.357955183,W,MA-Ag,26,During,NA,NA
4916,Ostracoda NA,8/19/2015,2015,8,8/19/2015 6:35,10:35:00,RD22,25.08,NA,798,799,7.91,1.24,8.5,Low,586571,588000,44,2,44,5,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,152,82.8634758,C,NF,42,Before,NA,NA
4917,Ostracoda NA,10/27/2015,2015,10,10/27/2015 9:10,13:10:00,RVB,19.34,1.25,207,232,7.65,7.88,7.1,Low,974227,977000,122,0.1,122,2.7,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,1.442498306,C,NF,42,After,NA,NA
4918,Ostracoda NA,9/1/2015,2015,9,9/1/2015 7:50,11:50:00,BL5,22.58,0.6,225,236,8.15,7.92,20.1,Low,579277,582000,76,0.5,76,1,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,4,9.8831425,C,NF,42,During,NA,NA
4919,Ostracoda NA,10/15/2019,2019,10,10/15/2019 12:54,12:54:00,RD22,17,0.25,715,843,7.66,6.78,45.1,Low,915359,916100,53,2,53,0.5,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,3,37.99076397,W,MA-Ag,26,After,NA,NA
4920,Ostracoda NA,11/13/2013,2013,11,11/13/2013 4:44,9:44:00,SHR,13.3,1.41,124,NA,7.4,10.22,3.2,Low,916964,919800,200,1,75,1,3,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,0.78037419,D,NF,42,After,NA,NA
4921,Ostracoda NA,10/22/2014,2014,10,10/22/2014 5:18,9:18:00,SHR,17.5,NA,119,NA,7.81,9.67,2.6,Low,729260,732000,125,2,125,2,5,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,8,3.23086307,C,NF,15,After,NA,NA
4922,Ostracoda NA,8/21/2018,2018,8,8/21/2018 5:43,9:43:00,RCS,22.9,0.4,540,563,7.64,5.61,18,Low,949801,951086,44,6,44,22,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,150,20.66746649,BN,MA-Ag,30,Before,NA,NA
4923,Ostracoda NA,10/9/2018,2018,10,10/9/2018 9:21,13:21:00,I80,18.9,0.32,543,615,7.9,6.8,20.3,Low,944028,944985,42,2,42,10,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,122,47.39868558,BN,MA-Ag,30,After,NA,NA
4924,Ostracoda NA,8/18/2015,2015,8,8/18/2015 5:39,9:39:00,LIS,24.1,0.19,374,381,7.97,7.59,49.6,Low,996253,998100,52,0.2,52,2.7,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,9,8.307767014,C,NF,42,Before,NA,NA
4925,Ostracoda NA,9/4/2013,2013,9,9/4/2013 5:46,9:46:00,SHR,20.8,NA,154,NA,7.24,9.08,5.4,Low,934279,936900,75,2,75,2,6,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,3,0.633291073,D,NF,42,During,NA,NA
4926,Ostracoda NA,7/25/2012,2012,7,7/25/2012 4:08,8:08:00,SHR,21.1,0.96,101,NA,7.32,9.16,10.6,Low,900029,903000,200,1,200,1,5,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,5,5.959316602,BN,CA,38,Before,NA,NA
4927,Ostracoda NA,7/19/2017,2017,7,7/19/2017 8:05,12:05:00,LIB,22.9,1.2,138,144,7.74,7.73,6.3,Low,38129,40000,79,0.2,79,1.15,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,7,22.75215923,W,CA,12,Before,NA,NA
4928,Ostracoda NA,9/4/2019,2019,9,9/4/2019 12:02,12:02:00,STTD,24.9,0.26,546,547,7.81,5.73,26.6,Low,843416,845200,82,1.3,82,1.6,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,13,33.06065754,W,MA-Ag,26,During,NA,NA
4929,Ostracoda NA,8/20/2014,2014,8,8/20/2014 7:51,11:51:00,I80,22.1,0.13,1029,NA,7.73,3.12,70.2,Low,827153,827950,200,1,150,1,3,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,47,261.0229273,C,NF,15,Before,NA,NA
4930,Ostracoda NA,9/19/2018,2018,9,9/19/2018 6:19,10:19:00,RYI,19.3,1.9,175.9,197,8.13,8.88,6.9,Low,981610,983733,56,0.08,56,0.06,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,2,77.8369649,BN,MA-Ag,30,During,NA,NA
4931,Ostracoda NA,8/15/2016,2016,8,8/15/2016 5:05,9:05:00,SHR,21.4,1.25,107,115,7.52,9.27,5.96,Regular,12000,16598,86,1,86,1,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,3.546526689,BN,MA-SR,19,After,NA,NA
4932,Ostracoda NA,8/6/2019,2019,8,8/6/2019 10:14,10:14:00,RMB,26.6,0.23,588,571,7.64,4.48,28.4,Low,935359,936800,93,1.1,93,2.6,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,95,208.7556988,W,MA-Ag,26,Before,NA,NA
4933,Ostracoda NA,8/31/2016,2016,8,8/31/2016 4:23,8:23:00,RD22,21.86,0.24,774,824,7.61,5.81,48.8,Low,952518,953000,85,6,85,28,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,49,27.31989659,BN,MA-SR,19,After,NA,NA
4934,Ostracoda NA,9/15/2015,2015,9,9/15/2015 8:01,12:01:00,LIB,21.35,1.7,257,276,7.84,7.74,4.2,Low,973676,975000,70,0.1,70,0.1,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,8,374.4287232,C,NF,42,During,NA,NA
4935,Ostracoda NA,8/21/2019,2019,8,8/21/2019 11:35,11:35:00,BL5,21.6,1.1,148,158,8.24,8.09,8.5,Low,935973,939500,68,0.4,68,2.5,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,52,35.50061715,W,MA-Ag,26,Before,NA,NA
4936,Ostracoda NA,9/13/2017,2017,9,9/13/2017 6:13,10:13:00,RD22,24.3,0.26,699,708,7.99,4.66,28.8,Low,968372,969846,97,0.3,97,6.3,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,46,42.53639184,W,CA,12,During,NA,NA
4937,Ostracoda NA,8/1/2017,2017,8,8/1/2017 4:55,8:55:00,SHR,21.8,NA,98,104,7.79,8.64,8.2,Low,27872,30000,73,2.8,73,2.8,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,47,50.97534551,W,CA,12,Before,NA,NA
4938,Ostracoda NA,8/17/2016,2016,8,8/17/2016 5:52,9:52:00,RD22,23.88,0.23,831,849,7.84,5.63,31.9,Low,956772,957830,82,7,82,21,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,31,10.12837328,BN,MA-SR,19,After,NA,NA
4939,Ostracoda NA,11/12/2013,2013,11,11/12/2013 4:50,9:50:00,STTD,13.4,0.19,194,NA,7.97,9.58,65.6,Low,783001,784000,150,1,75,2,3,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,5,5.538391399,D,NF,42,After,NA,NA
4940,Ostracoda NA,10/1/2019,2019,10,10/1/2019 10:32,10:32:00,RCS,19.6,0.21,516,575,7.64,7.27,28.3,Low,917791,918055,53,8,53,11,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,10,16.15654046,W,MA-Ag,26,After,NA,NA
4941,Ostracoda NA,9/25/2014,2014,9,9/25/2014 8:15,12:15:00,LIS,22.3,0.25,953,NA,7.79,9.87,39.9,Low,751966,752880,125,1,125,1,3,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,4.03563312,C,NF,15,After,NA,NA
4942,Ostracoda NA,9/19/2018,2018,9,9/19/2018 5:40,9:40:00,RVB,19.3,2,159.3,179.2,7.76,8.49,5.5,Low,665187,668500,58,0.12,58,1.4,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,1.107000041,BN,MA-Ag,30,During,NA,NA
4943,Ostracoda NA,10/3/2017,2017,10,10/3/2017 5:48,9:48:00,SHR,16,1.01,81,98,7.81,9.64,1.2,Low,928534,930600,89,2.5,89,2.5,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,3,4.576253252,W,CA,12,After,NA,NA
4944,Ostracoda NA,8/2/2018,2018,8,8/2/2018 7:41,11:41:00,BL5,21.3,0.7,146,157,8.13,7.96,10,Low,797533,800600,60,0.1,60,0.15,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,4,46.18227486,BN,MA-Ag,30,Before,NA,NA
4945,Ostracoda NA,11/15/2011,2011,11,11/15/2011 3:07,8:07:00,SHR,12.5,1.3,102,NA,8.3,10.61,NA,Low,4703,5200,100,1,100,1,5,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,3.562400327,W,NF,63,After,NA,NA
4946,Ostracoda NA,10/30/2012,2012,10,10/30/2012 6:41,10:41:00,STTD,16.7,0.21,557,NA,7.84,7.26,42,Low,982000,983000,2000,1,2000,1,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,1,177.0512962,BN,CA,38,After,NA,NA
4947,Ostracoda NA,9/18/2019,2019,9,9/18/2019 11:59,11:59:00,STTD,21.8,0.3,569,606,7.79,6.03,27.6,Low,795258,797274,63,0.8,63,4.4,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,71,44.64006404,W,MA-Ag,26,During,NA,NA
